date,time,realp,reactivep,voltage,gt,sm1,sm2,sm3,realpkwh,reactivepkwh,sm1kwh,sm2kwh,sm3kwh,prediction
17/12/2006,22:01:00,2.682,0.304,238.35,11.2,0,1,17,0.0447,0.0051,0,0.001,0.017,0.0447
17/12/2006,22:02:00,2.688,0.306,238.89,11.2,0,1,18,0.0448,0.0051,0,0.001,0.018,0.0448
17/12/2006,22:03:00,2.688,0.31,239.28,11.2,0,1,17,0.0448,0.0052,0,0.001,0.017,0.0448
17/12/2006,22:04:00,2.688,0.308,239.24,11.2,0,2,18,0.0448,0.0051,0,0.002,0.018,0.0448
17/12/2006,22:05:00,2.694,0.308,239.19,11.2,0,1,17,0.0449,0.0051,0,0.001,0.017,0.0449
17/12/2006,22:06:00,2.69,0.304,238.92,11.2,0,1,18,0.0448,0.0051,0,0.001,0.018,0.0448
17/12/2006,22:07:00,2.688,0.306,238.91,11.2,0,1,17,0.0448,0.0051,0,0.001,0.017,0.0448
17/12/2006,22:08:00,2.156,0.318,240.49,9.2,0,1,10,0.0359,0.0053,0,0.001,0.01,0.0359
17/12/2006,22:09:00,1.65,0.322,240.8,7,0,1,0,0.0275,0.0054,0,0.001,0,0.0275
17/12/2006,22:10:00,1.652,0.32,240.62,7,0,2,0,0.0275,0.0053,0,0.002,0,0.0275
17/12/2006,22:11:00,1.646,0.322,241.02,7,0,1,0,0.0274,0.0054,0,0.001,0,0.0274
17/12/2006,22:12:00,1.656,0.326,241.78,7,0,1,0,0.0276,0.0054,0,0.001,0,0.0276
17/12/2006,22:13:00,1.648,0.324,241.32,7,0,1,0,0.0275,0.0054,0,0.001,0,0.0275
17/12/2006,22:14:00,1.654,0.326,241.72,7,0,1,0,0.0276,0.0054,0,0.001,0,0.0276
17/12/2006,22:15:00,1.632,0.314,239.4,7,0,1,0,0.0272,0.0052,0,0.001,0,0.0272
17/12/2006,22:16:00,1.632,0.31,238.58,7,0,2,0,0.0272,0.0052,0,0.002,0,0.0272
17/12/2006,22:17:00,1.676,0.336,239.18,7.2,0,1,0,0.0279,0.0056,0,0.001,0,0.0279
17/12/2006,22:18:00,1.714,0.414,239.18,7.4,0,1,0,0.0286,0.0069,0,0.001,0,0.0286
17/12/2006,22:19:00,1.72,0.418,239.7,7.4,0,1,0,0.0287,0.007,0,0.001,0,0.0287
17/12/2006,22:20:00,1.726,0.422,240.32,7.4,0,1,0,0.0288,0.007,0,0.001,0,0.0288
17/12/2006,22:21:00,1.722,0.408,240.42,7.4,0,1,0,0.0287,0.0068,0,0.001,0,0.0287
17/12/2006,22:22:00,1.654,0.302,240.46,7,0,0,0,0.0276,0.005,0,0,0,0.0276
17/12/2006,22:23:00,1.662,0.306,241.6,7,0,0,0,0.0277,0.0051,0,0,0,0.0277
17/12/2006,22:24:00,1.66,0.308,241.47,7,0,0,0,0.0277,0.0051,0,0,0,0.0277
17/12/2006,22:25:00,1.66,0.308,241.65,7,0,0,0,0.0277,0.0051,0,0,0,0.0277
17/12/2006,22:26:00,1.654,0.31,241.96,7,0,0,0,0.0276,0.0052,0,0,0,0.0276
17/12/2006,22:27:00,1.652,0.308,241.7,7,0,0,0,0.0275,0.0051,0,0,0,0.0275
17/12/2006,22:28:00,1.582,0.21,241.41,6.6,0,0,0,0.0264,0.0035,0,0,0,0.0264
17/12/2006,22:29:00,1.582,0.202,241.31,6.6,0,0,0,0.0264,0.0034,0,0,0,0.0264
17/12/2006,22:30:00,1.542,0.144,241.22,6.4,0,0,0,0.0257,0.0024,0,0,0,0.0257
17/12/2006,22:31:00,1.678,0.062,240.08,7,0,0,0,0.028,0.001,0,0,0,0.028
17/12/2006,22:32:00,1.748,0.066,240.82,7.2,0,0,0,0.0291,0.0011,0,0,0,0.0291
17/12/2006,22:33:00,1.752,0.066,240.96,7.2,0,0,0,0.0292,0.0011,0,0,0,0.0292
17/12/2006,22:34:00,1.91,0.064,240.92,8,0,0,0,0.0318,0.0011,0,0,0,0.0318
17/12/2006,22:35:00,2.136,0.062,241.29,8.8,0,0,0,0.0356,0.001,0,0,0,0.0356
17/12/2006,22:36:00,1.754,0.072,242.49,7.2,0,0,0,0.0292,0.0012,0,0,0,0.0292
17/12/2006,22:37:00,0.862,0.076,243.62,3.6,0,0,0,0.0144,0.0013,0,0,0,0.0144
17/12/2006,22:38:00,0.812,0.076,243.53,3.4,0,0,0,0.0135,0.0013,0,0,0,0.0135
17/12/2006,22:39:00,0.808,0.08,244.13,3.4,0,0,0,0.0135,0.0013,0,0,0,0.0135
17/12/2006,22:40:00,0.806,0.082,244.39,3.4,0,0,0,0.0134,0.0014,0,0,0,0.0134
17/12/2006,22:41:00,0.812,0.082,244.26,3.4,0,0,0,0.0135,0.0014,0,0,0,0.0135
17/12/2006,22:42:00,0.818,0.084,245.07,3.4,0,0,0,0.0136,0.0014,0,0,0,0.0136
17/12/2006,22:43:00,0.82,0.086,245.96,3.4,0,0,0,0.0137,0.0014,0,0,0,0.0137
17/12/2006,22:44:00,0.848,0.112,245.73,3.6,0,0,0,0.0141,0.0019,0,0,0,0.0141
17/12/2006,22:45:00,0.914,0.222,245.23,3.8,0,0,0,0.0152,0.0037,0,0,0,0.0152
17/12/2006,22:46:00,0.902,0.222,245.01,3.8,0,0,0,0.015,0.0037,0,0,0,0.015
17/12/2006,22:47:00,0.902,0.222,244.98,3.8,0,0,0,0.015,0.0037,0,0,0,0.015
17/12/2006,22:48:00,0.902,0.222,245.13,3.8,0,0,0,0.015,0.0037,0,0,0,0.015
17/12/2006,22:49:00,0.902,0.218,244.47,3.8,0,0,0,0.015,0.0036,0,0,0,0.015
17/12/2006,22:50:00,0.888,0.218,244.24,3.8,0,0,0,0.0148,0.0036,0,0,0,0.015
17/12/2006,22:51:00,0.892,0.22,244.7,3.8,0,0,0,0.0149,0.0037,0,0,0,0.015
17/12/2006,22:52:00,0.85,0.216,245.8,3.6,0,0,0,0.0142,0.0036,0,0,0,0.015
17/12/2006,22:53:00,0.796,0.206,245.52,3.4,0,0,0,0.0133,0.0034,0,0,0,0.015
17/12/2006,22:54:00,0.9,0.202,245.37,3.8,0,0,0,0.015,0.0034,0,0,0,0.015
17/12/2006,22:55:00,0.912,0.204,245.76,3.8,0,0,0,0.0152,0.0034,0,0,0,0.015
17/12/2006,22:56:00,0.912,0.202,245.77,3.8,0,0,0,0.0152,0.0034,0,0,0,0.015
17/12/2006,22:57:00,0.914,0.206,246.16,3.8,0,0,0,0.0152,0.0034,0,0,0,0.015
17/12/2006,22:58:00,0.938,0.22,245.5,4,0,0,0,0.0156,0.0037,0,0,0,0.015
17/12/2006,22:59:00,0.952,0.318,245.39,4,0,0,0,0.0159,0.0053,0,0,0,0.015
17/12/2006,23:00:00,1.116,0.344,245.22,4.8,0,0,0,0.0186,0.0057,0,0,0,0.015
17/12/2006,23:01:00,0.864,0.308,245.4,3.8,0,0,0,0.0144,0.0051,0,0,0,0.015
17/12/2006,23:02:00,0.724,0.276,245.89,3,0,0,0,0.0121,0.0046,0,0,0,0.015
17/12/2006,23:03:00,0.602,0.276,245.37,2.6,0,0,0,0.01,0.0046,0,0,0,0.015
17/12/2006,23:04:00,0.566,0.278,245.56,2.6,0,0,0,0.0094,0.0046,0,0,0,0.015
17/12/2006,23:05:00,0.566,0.28,245.82,2.6,0,0,0,0.0094,0.0047,0,0,0,0.015
17/12/2006,23:06:00,0.566,0.284,246.65,2.6,0,0,0,0.0094,0.0047,0,0,0,0.015
17/12/2006,23:07:00,0.564,0.278,245.9,2.4,0,0,0,0.0094,0.0046,0,0,0,0.015
17/12/2006,23:08:00,0.56,0.274,245.04,2.4,0,0,0,0.0093,0.0046,0,0,0,0.015
17/12/2006,23:09:00,0.5,0.184,245.69,2.2,0,0,0,0.0083,0.0031,0,0,0,0.015
17/12/2006,23:10:00,0.492,0.172,246,2,0,0,0,0.0082,0.0029,0,0,0,0.0082
17/12/2006,23:11:00,0.496,0.176,247.08,2,0,0,0,0.0083,0.0029,0,0,0,0.0083
17/12/2006,23:12:00,0.498,0.182,247.92,2,0,0,0,0.0083,0.003,0,0,0,0.0083
17/12/2006,23:13:00,0.416,0.052,248.33,1.6,0,0,0,0.0069,0.0009,0,0,0,0.0069
17/12/2006,23:14:00,0.404,0,247.27,1.6,0,0,0,0.0067,0,0,0,0,0.0067
17/12/2006,23:15:00,0.404,0,247.09,1.6,0,0,0,0.0067,0,0,0,0,0.0067
17/12/2006,23:16:00,0.318,0,246.84,1.2,0,0,0,0.0053,0,0,0,0,0.0053
17/12/2006,23:17:00,0.292,0,246.27,1.2,0,0,0,0.0049,0,0,0,0,0.0049
17/12/2006,23:18:00,0.29,0,245.95,1.2,0,0,0,0.0048,0,0,0,0,0.0048
17/12/2006,23:19:00,0.288,0,244.99,1.2,0,0,0,0.0048,0,0,0,0,0.0048
17/12/2006,23:20:00,0.286,0,244,1.2,0,0,0,0.0048,0,0,0,0,0.0048
17/12/2006,23:21:00,0.288,0,245.05,1.2,0,0,0,0.0048,0,0,0,0,0.0048
17/12/2006,23:22:00,0.396,0.156,245.92,1.8,0,1,0,0.0066,0.0026,0,0.001,0,0.0066
17/12/2006,23:23:00,0.382,0.154,245.24,1.6,0,1,0,0.0064,0.0026,0,0.001,0,0.0064
17/12/2006,23:24:00,0.382,0.156,245.61,1.6,0,2,0,0.0064,0.0026,0,0.002,0,0.0064
17/12/2006,23:25:00,0.38,0.156,245.64,1.6,0,1,0,0.0063,0.0026,0,0.001,0,0.0063
17/12/2006,23:26:00,0.378,0.154,245.36,1.6,0,2,0,0.0063,0.0026,0,0.002,0,0.0063
17/12/2006,23:27:00,0.444,0.228,244.7,2,0,1,0,0.0074,0.0038,0,0.001,0,0.0074
17/12/2006,23:28:00,0.478,0.292,244.56,2.2,0,2,0,0.008,0.0049,0,0.002,0,0.008
17/12/2006,23:29:00,0.472,0.29,244.28,2.2,0,1,0,0.0079,0.0048,0,0.001,0,0.0079
17/12/2006,23:30:00,0.47,0.292,244.69,2.2,0,2,0,0.0078,0.0049,0,0.002,0,0.0078
17/12/2006,23:31:00,0.47,0.294,245.05,2.2,0,1,0,0.0078,0.0049,0,0.001,0,0.0078
17/12/2006,23:32:00,0.468,0.3,245.95,2.2,0,2,0,0.0078,0.005,0,0.002,0,0.0078
17/12/2006,23:33:00,0.464,0.296,245.51,2.2,0,1,0,0.0077,0.0049,0,0.001,0,0.0077
17/12/2006,23:34:00,0.462,0.296,245.3,2.2,0,1,0,0.0077,0.0049,0,0.001,0,0.0077
17/12/2006,23:35:00,0.396,0.27,245.55,2,0,1,0,0.0066,0.0045,0,0.001,0,0.0066
17/12/2006,23:36:00,0.378,0.266,246.03,1.8,0,2,0,0.0063,0.0044,0,0.002,0,0.0063
17/12/2006,23:37:00,0.378,0.266,245.94,1.8,0,1,0,0.0063,0.0044,0,0.001,0,0.0063
17/12/2006,23:38:00,0.376,0.264,245.68,1.8,0,1,0,0.0063,0.0044,0,0.001,0,0.0063
17/12/2006,23:39:00,0.374,0.264,245.5,1.8,0,2,0,0.0062,0.0044,0,0.002,0,0.0062
17/12/2006,23:40:00,0.44,0.336,246,2.2,0,1,0,0.0073,0.0056,0,0.001,0,0.0073
17/12/2006,23:41:00,0.452,0.38,246.59,2.4,0,1,0,0.0075,0.0063,0,0.001,0,0.0075
17/12/2006,23:42:00,0.454,0.382,246.81,2.4,0,1,0,0.0076,0.0064,0,0.001,0,0.0076
17/12/2006,23:43:00,0.454,0.386,247.59,2.4,0,1,0,0.0076,0.0064,0,0.001,0,0.0076
17/12/2006,23:44:00,0.452,0.382,247.03,2.4,0,2,0,0.0075,0.0064,0,0.002,0,0.0075
17/12/2006,23:45:00,0.45,0.382,246.96,2.4,0,1,0,0.0075,0.0064,0,0.001,0,0.0075
17/12/2006,23:46:00,0.446,0.38,246.55,2.4,0,1,0,0.0074,0.0063,0,0.001,0,0.0074
17/12/2006,23:47:00,0.444,0.38,246.62,2.4,0,1,0,0.0074,0.0063,0,0.001,0,0.0074
17/12/2006,23:48:00,0.442,0.374,245.99,2.2,0,2,0,0.0074,0.0062,0,0.002,0,0.0074
17/12/2006,23:49:00,0.44,0.372,245.49,2.2,0,1,0,0.0073,0.0062,0,0.001,0,0.0073
17/12/2006,23:50:00,0.388,0.292,244.78,2,0,1,0,0.0065,0.0049,0,0.001,0,0.0065
17/12/2006,23:51:00,0.366,0.26,244.86,1.8,0,1,0,0.0061,0.0043,0,0.001,0,0.0061
17/12/2006,23:52:00,0.364,0.256,244.42,1.8,0,1,0,0.0061,0.0043,0,0.001,0,0.0061
17/12/2006,23:53:00,0.366,0.258,244.8,1.8,0,1,0,0.0061,0.0043,0,0.001,0,0.0061
17/12/2006,23:54:00,0.284,0.134,245.61,1.2,0,2,0,0.0047,0.0022,0,0.002,0,0.0047
17/12/2006,23:55:00,0.276,0.122,245.63,1.2,0,1,0,0.0046,0.002,0,0.001,0,0.0046
17/12/2006,23:56:00,0.274,0.118,244.57,1.2,0,1,0,0.0046,0.002,0,0.001,0,0.0046
17/12/2006,23:57:00,0.274,0.116,244.19,1.2,0,1,0,0.0046,0.0019,0,0.001,0,0.0046
17/12/2006,23:58:00,0.274,0.12,244.82,1.2,0,1,0,0.0046,0.002,0,0.001,0,0.0046
17/12/2006,23:59:00,0.276,0.12,244.89,1.2,0,1,0,0.0046,0.002,0,0.001,0,0.0046
